smiles,fingerprints,LXRbeta binder
COc1ccc(cc1)C#Cc1ccccc1N1C(=O)c2c(C1=O)c(Cl)c(Cl)c(Cl)c2Cl,"[2.604302569681337, 2.9035382570409953, 2.366925009031219, 3.171485419876198, 2.2550703601248374, 4.198719411979095, 2.6903054948805796, 4.550726943070171, 4.0487616997981615, 3.3312511151431985, 2.0049521271370665, 3.266076049724431, 2.692439125392651, 2.3448265708113123, 2.5758249947304237, 2.6530290795105165, 4.506683264681696, 3.7406994545004135, 3.2617286788660804, 4.040197260015063, 4.825760318552931, 2.5460782257724643, 2.528748456948041, 2.3088677779809665, 2.2958198395913407, 2.657518562791868, 2.316161778933705, 3.2535140133734344, 2.6370604623410148, 3.106197716539352, 2.8079405986927286, 3.8676296172671254, 2.5201074203163967, 2.082172847045819, 2.5013043448765298, 3.480301036878518, 3.4125241404554028, 2.2420935549624694, 2.509939524490231, 2.13176962378282, 2.3178705459924123, 3.042527378941201, 2.299749172118525, 3.0976181399831697, 3.1578491712713785, 2.775501058824073, 5.48649230421079, 5.259933492180382, 5.008646638210871, 3.314759350678595]",1.0
COc1ccc(cc1)Cc2ncc3c(n2)CN(C3)c4cc[nH+]cc4F,"[2.791649911652879, 3.353292320396684, 2.342798380110766, 3.340127631097749, 2.2991354603746417, 2.2117143319428347, 1.7845017473392017, 2.24742233656845, 2.1291329466903113, 3.6186275823473464, 1.6746295842429193, 3.7339828765724405, 3.0488519888478183, 2.076575651879863, 1.715354483036355, 2.9546829807323975, 2.2332892199990857, 2.0318255704553234, 3.829827591491842, 2.004075960151558, 2.2677209624026182, 1.700389890745886, 2.6312351611222855, 1.6851670791830486, 2.1993026862082834, 2.9639796504927043, 2.436955362571356, 3.7974282509045256, 1.686492075323185, 2.39274976255996, 3.130087289610219, 2.0842453472552736, 1.791032491775725, 2.030826613919492, 2.580611538466031, 2.0403505821297307, 3.8143527705365052, 2.1246458612802432, 1.7517870854659563, 1.801499472710671, 2.082941337485901, 3.35322866321878, 2.2669967138907547, 1.874877369182582, 3.495658455442567, 3.006746027513416, 2.3402056485942753, 2.4552637884716892, 2.232194269976311, 3.5595292356295554]",0.0
COc1cccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)c1,"[2.616350215918122, 2.878587957164754, 2.376720507142727, 3.1258252089882483, 2.272838582759621, 4.203297023492254, 2.708490121311743, 4.556362264808716, 4.065801821278918, 3.2829112056221375, 2.0113507598411924, 3.2359601459378187, 2.680094728236068, 2.324899309991581, 2.571160636932465, 2.6617056696518526, 4.523943973522793, 3.7512622455715263, 3.2167436753134173, 4.074934907819104, 4.847074358162878, 2.562042872048359, 2.5339133981966384, 2.333670943143108, 2.3103322834466296, 2.6643307005622203, 2.334499804468424, 3.209876301576264, 2.6397037794172364, 3.0708722595042297, 2.7816829935750014, 3.88060742997252, 2.5491450236040616, 2.0975555762765037, 2.515635071663074, 3.477119877020759, 3.3713113778991644, 2.2590165074421766, 2.538745853303652, 2.1536130999674894, 2.309610612295293, 3.013840901877911, 2.3147563239817495, 3.0982492080452126, 3.1264743535067625, 2.7621641850148966, 5.516734955862212, 5.27620604607139, 5.038044878362536, 3.2739280624265827]",1.0
CS(=O)(=O)c1cccc(Oc2cccc(c2)c2c(cnc3c(cccc23)C(F)(F)F)C#N)c1,"[2.891386407673796, 3.609634599035103, 2.4144378397029147, 6.753405823685935, 2.3627535873667354, 3.5286660287125793, 2.1747906671777515, 3.56718605509642, 3.1389428777480024, 5.529677682176546, 2.0082969303236435, 8.033149524918493, 3.483292543293881, 2.9296434426236835, 2.3168024738772766, 3.050369403998683, 3.391264788364965, 2.9770061429618724, 4.176540934645045, 2.6761812056365306, 3.2989507872614343, 2.0966395877022004, 2.7094092510404746, 1.9583254894725741, 2.2893150115984433, 3.0748740700649106, 2.4739086454042165, 4.1403644441301495, 2.2283086723636356, 4.451096127900924, 4.100649725635451, 3.0136217083425474, 2.088739618381791, 2.120478254398352, 2.657557437547061, 3.150702169909487, 5.026724861337012, 2.208340465690498, 2.080234073823344, 1.971399707284104, 2.6315437068208336, 4.395313058517326, 2.344569399067513, 2.617328927278175, 5.569116806918183, 3.370712473950751, 3.4648416203257826, 3.813702355685423, 3.204924281282892, 5.434878301844648]",1.0
CS(=O)(=O)c1cccc(c1)c1ccc(s1)c1cc(c(C#N)c(=O)n1Cc1ccc(F)cc1F)C(F)(F)F,"[3.3367072752512357, 3.9452058187585526, 2.9023053341544465, 6.895866068342066, 2.8209647495311936, 3.933994181189858, 2.6912037885298563, 4.015102742976612, 3.585658349666893, 5.686008776775912, 2.3924922424894093, 8.188067455932007, 3.794016650019344, 3.2557510264412057, 2.729385745601085, 3.4900330239114576, 3.8716231926082365, 3.4124208574679784, 4.452427357421626, 3.222623006283517, 3.870980219959636, 2.597347732170696, 3.184625011747241, 2.4228041788815142, 2.7677974505029996, 3.491303004673735, 2.93509050358407, 4.429424624180058, 2.694506620620225, 4.736353780760744, 4.3243316057578, 3.4682131681313253, 2.561293324119366, 2.5708026165049165, 3.115754362386375, 3.5164960692585425, 5.236607820362803, 2.684775449997191, 2.543937533333763, 2.4193450168181596, 2.9929898781158943, 4.6364940143174636, 2.8143083805630527, 3.0349979499443993, 5.742261827622044, 3.726451202465411, 4.08000502952361, 4.347266102704986, 3.796064497531977, 5.635513380107497]",1.0
CSc1ccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.6412854860760397, 2.971890223962188, 2.3730941482950083, 3.1771234059732985, 2.2730391017007188, 4.1448369164192105, 2.6628958010100106, 4.496169183457783, 4.0036236901002376, 3.363970453721814, 1.9859819440148023, 3.344213913450003, 2.7394963863081307, 2.307911074293563, 2.536336407145531, 2.703731846477716, 4.459690884527693, 3.696474277279139, 3.3715959222326335, 4.014128590281404, 4.776235322954783, 2.5184259255813024, 2.5496444292467144, 2.292988713415423, 2.297873692545923, 2.7108574446917006, 2.339501973601733, 3.3528265632418166, 2.5969305762582415, 3.047395323461123, 2.84657568645881, 3.822570649852272, 2.506304448620633, 2.086577505329192, 2.524207587366361, 3.4300668205572835, 3.4633774884850568, 2.2430820005695677, 2.493089817131639, 2.1239768258702645, 2.292495221892835, 3.081339770351115, 2.3085830143144443, 3.057475502325509, 3.204518342955179, 2.8103562837820215, 5.442223763872684, 5.20775445568995, 4.968635444717222, 3.3366197481322732]",1.0
C[C@@](Cn1cnc2cnccc2c1=O)(c3cccc(c3)C(F)(F)F)O,"[2.430965749815506, 2.9952507415547243, 2.042667631537399, 4.06486747775955, 1.9958009986963134, 2.4189347199702103, 1.7430591896167575, 2.423291495013005, 2.26834703784741, 4.061852861773699, 1.6454532239520572, 4.497094055199793, 2.8947724118007825, 2.2295992540742544, 1.7864330499264118, 2.5654370821512007, 2.3856082750422583, 2.1696353024091537, 3.468079199698857, 2.0077610965437036, 2.3643936253115236, 1.6829594181538854, 2.287973749730006, 1.6071530739994833, 1.9370429211107263, 2.5835307240902874, 2.0995063323143457, 3.4306631779432886, 1.7370742711874376, 2.809218963101876, 3.327963088270576, 2.20021374114743, 1.695623435815858, 1.7983494688100836, 2.2406080115220846, 2.250000750392123, 4.013695345514568, 1.8674386917528019, 1.6833055280416005, 1.648642806616802, 2.0823553089713838, 3.540742209661153, 1.9807876309508754, 1.9664190915410193, 4.002676693305609, 2.7525499678604484, 2.4436850454963204, 2.5953342868356684, 2.291575380116216, 3.9836064060514733]",0.0
C[C@H](c1cccc(c1)c1cc(nc2c1cc[nH]2)NCc1cccnc1)O,"[2.9239983495471606, 3.495296116916675, 2.4171300538173086, 3.5162695432141664, 2.3840673862550874, 2.2744670283882353, 1.8056372766447293, 2.2996772803264296, 2.2010806776368677, 3.8158387662849673, 1.7513596604137018, 3.9445158467065315, 3.230265466636698, 2.1770380477233986, 1.7620232959144353, 3.09883331493169, 2.301716903198858, 2.096422541148985, 3.989697371750445, 2.0677345084822223, 2.3241411433434394, 1.717915948816249, 2.7314979118906995, 1.720028104372148, 2.2630363526106394, 3.1064197665144047, 2.520782075071176, 3.9501380989021224, 1.7142676056744999, 2.4802337673607426, 3.31925904857397, 2.149705143022596, 1.8353291669731626, 2.0931322302068187, 2.6894912778427127, 2.1042099859853787, 4.02540201797322, 2.1896886490487626, 1.7994455547527526, 1.8573633694197431, 2.1951505573173566, 3.545414821704367, 2.3479742285257466, 1.9364975073617312, 3.6857416298910453, 3.172932249961187, 2.4061439000938467, 2.517112136813946, 2.2925600669782957, 3.7559162470586442]",0.0
C[NH+]1CCN(C2(C1)CCN(CC2)c1nccc(n1)C(F)(F)F)C,"[2.258291381406449, 2.6643733182419314, 1.9855516760717116, 3.3685792916098203, 1.9257148065794167, 2.3140116356003215, 1.7090113991323623, 2.375843300523201, 2.165094216678624, 3.4277564591505065, 1.5395159820212294, 3.6313994472019795, 2.5945568692603054, 2.022386089779153, 1.7161490283177963, 2.361693963443985, 2.302485096367313, 2.064276670610121, 3.0330040747141034, 1.9544998229280237, 2.3008334336193115, 1.6492192149262443, 2.1688159305277974, 1.5817540308668478, 1.9153339523382777, 2.367900362383184, 2.0479952669941284, 3.0253977760830875, 1.649678721552091, 2.5049539379155714, 2.8756657556160174, 2.1006937683510745, 1.66193100130284, 1.754269682181142, 2.1307219948183613, 2.108512804051266, 3.4703933184721447, 1.8324643206448248, 1.6485805422712474, 1.6152921062123244, 1.9146298609948689, 3.0733492443552803, 1.9210972370786226, 1.876255268232623, 3.338159264792815, 2.4672037607924158, 2.3821574480421357, 2.5522014169532, 2.2345335421083514, 3.415810505883539]",0.0
Cc1c(C)c(NCc2cccc(c2)c2c(Cc3ccccc3)cnc3c(cccc23)C(F)(F)F)ccc1CC(=O)O,"[4.281443350147606, 4.967803481703802, 3.649946924071135, 5.51978471302122, 3.573985861771966, 4.035383990347689, 3.0573165507396274, 4.124635941152805, 3.8772341617165575, 5.783350822914861, 2.785398557200174, 6.074836146287355, 4.666534411532748, 3.450390809703302, 2.9823820821989395, 4.4878826946829, 4.10758546662293, 3.6811309270982533, 5.6467552349555845, 3.5992251292402457, 4.135522050370387, 2.92436678214574, 4.039974985447705, 2.84150008063372, 3.4695565583146344, 4.490661127253633, 3.756373808421703, 5.598930270506087, 2.936758922264347, 4.154485742044064, 4.958200895336477, 3.7680507035103217, 3.02002051251443, 3.1998275073503826, 3.9842569904114002, 3.677450020667675, 5.976171704624611, 3.357338682905647, 2.980327388036193, 2.937233663639714, 3.399595365132237, 5.310310330760218, 3.544023029713551, 3.324089691627379, 5.6280298753941755, 4.580393476463213, 4.333758082820589, 4.518903807548822, 4.081758738684138, 5.7191219483471]",1.0
Cc1c(cc(cc1)NCc1nc(oc1)c1ccccc1)n1nnnc1,"[2.6955595043014613, 3.425146245524177, 2.183846431832201, 3.6466137610368268, 2.1493739761104695, 2.2535756059607723, 1.6151330340382042, 2.2773438283710057, 2.114925325564121, 3.954681934599706, 1.5841663972451965, 4.045180569754574, 3.1724011215348478, 2.106456012213516, 1.6457524899820735, 2.8853027717528645, 2.233814400695776, 2.009858050245674, 4.005062661696212, 1.90622412649624, 2.219824796212638, 1.5354079474646074, 2.50117527992321, 1.5251180385612861, 2.0270124012033675, 2.909728882651629, 2.28357130041858, 3.9476470358779285, 1.5738630271034357, 2.510343223818027, 3.3517711229755927, 2.0518158515447564, 1.6418145646038556, 1.875033007461614, 2.453685045799173, 2.0573837915007105, 4.119694434928471, 1.956209048931107, 1.6056611446781277, 1.6428224719603273, 2.071396077946247, 3.576703101718244, 2.114614015325464, 1.8315430738555705, 3.7885994689139535, 3.057163722484427, 2.314386884336413, 2.4948775431918158, 2.1867853963492525, 3.8639300493042468]",0.0
Cc1ccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.565254641007644, 2.9582395293299952, 2.2728342642877353, 3.1085642108092033, 2.1865645392020086, 3.9524171584570986, 2.525308913491688, 4.319587377875404, 3.823220672288999, 3.314097167151348, 1.8759196706570418, 3.3629795669488063, 2.703602350165133, 2.1850880763914313, 2.379779694228227, 2.6424144959189864, 4.277012258466177, 3.511798151914441, 3.416229158283036, 3.906490368548454, 4.6393918571560615, 2.381970658262217, 2.4588990797588117, 2.1660564850885633, 2.2003898619843, 2.655283236746148, 2.254134959711071, 3.381102286472828, 2.4546127961582407, 2.865878166386691, 2.812499345114748, 3.6406634151711526, 2.373947046291733, 2.0008230287657978, 2.431531618492038, 3.2392146924651075, 3.4364427182342427, 2.1412619724905637, 2.3563627925983903, 2.0127223326936603, 2.170080268006055, 3.04169361673893, 2.2120502170921403, 2.8918984096610174, 3.1866408062094282, 2.7421628011207355, 5.368036085784251, 5.052880580351482, 4.8686542875166126, 3.27531231205412]",1.0
Cc1cnc2c(cccc2c1c1cccc(Oc2cccc(c2)S(=O)(=O)C)c1)C(F)(F)F,"[2.823463614628562, 3.559771026520694, 2.3376187996214313, 6.686138683058516, 2.2909407763629503, 3.3590575456059235, 2.056090786779138, 3.39049260431559, 2.974202209344776, 5.467969344254131, 1.9270478861317408, 7.993083113222387, 3.4353558603605503, 2.841808240530452, 2.199285896487913, 2.987749191085212, 3.2172220610039988, 2.8225370647516246, 4.1377714762288775, 2.522212664805608, 3.1132882855409836, 1.9812435505966488, 2.6339376175096305, 1.8573118456622972, 2.212891807277131, 3.0131511907298067, 2.4028922079976462, 4.096534016156076, 2.1049198090561823, 4.326678363768411, 4.052156632744557, 2.854982600859498, 1.9810702509062343, 2.0519500200904845, 2.5828937600784587, 3.0035407136729164, 4.970631747737644, 2.1314416087495482, 1.9702854960901326, 1.8855160852245654, 2.5471218484554545, 4.3425070912399555, 2.2684274619804543, 2.484931153405831, 5.519707837674626, 3.310378933325043, 3.2672599525122274, 3.6168522824134013, 3.018680925495545, 5.366996057948527]",1.0
Clc1c(Cl)c(Cl)c(Cl)c2c1C(=O)N(C2=O)c1ccccc1/C=C/c1ccccc1,"[2.440089781752996, 2.5679792647212176, 2.2306314730647836, 2.749833376066552, 2.1345807585294905, 4.054587091117542, 2.5817894280249205, 4.407028773409596, 3.934703471266364, 2.863995650433714, 1.898228950275513, 2.824767213592156, 2.388106484587587, 2.1375026844086844, 2.4376243580568, 2.4646588462525307, 4.385779549664945, 3.618488529439756, 2.837136921233001, 3.96145137676804, 4.704702407436901, 2.4389272431727576, 2.3635026435644573, 2.2272546903622725, 2.1758599353579786, 2.4611171893249595, 2.1897103856231093, 2.8300328265807693, 2.5098940289013356, 2.8370595635777733, 2.4523728784811767, 3.748947317097458, 2.4415232349242895, 1.9681525184078805, 2.3611543941666175, 3.3303263130469434, 2.9572265160509104, 2.1321577950393236, 2.4353178406528713, 2.0474276200072623, 2.141960294365636, 2.6627454617861863, 2.1801929261356867, 2.962063084141751, 2.724932664494561, 2.4915634665328183, 5.386088953524047, 5.131676119388377, 4.910212416141675, 2.876933289046018]",1.0
Clc1cc2c(cc1)C(=O)N(C2=O)c1ccccc1CCc1ccccc1,"[2.9073062553756555, 3.24350870762305, 2.508104244811135, 3.105899095133842, 2.453430371638007, 2.398818285722338, 2.0686917380619843, 2.445988183726811, 2.392550931548897, 3.355395196757186, 1.8483751624391198, 3.5136176693399253, 2.959275552057195, 2.108772560991327, 1.9035584859668342, 3.0318757074038807, 2.497300055139549, 2.2767797729319628, 3.6487200823032406, 2.3208794997200006, 2.5814410566166717, 1.9798781927542701, 2.757218305004944, 1.9421344740926563, 2.38263247107203, 3.0202392600846286, 2.576318495379888, 3.6219297589558646, 1.9374785562203367, 2.3751898766790704, 2.981593791587931, 2.3435732151259954, 2.0494765565194726, 2.1914679458374513, 2.7293701570727373, 2.208285464052881, 3.580018832592533, 2.3167968731932027, 2.0236379526681274, 2.0219477056386372, 2.1692055166377413, 3.200788372292757, 2.4412260033423903, 2.0816565960530475, 3.269586044920032, 2.9678591869267485, 2.6775404996581385, 2.7173412106319326, 2.5447206149084414, 3.320599454787497]",0.0
Clc1cc2c(cc1Cl)C(=O)N(C2=O)c1ccccc1CCc1ccccc1,"[2.966658986858489, 3.2255832514637257, 2.6204783471344983, 3.0943737101499287, 2.5467663297114784, 2.5788220182636845, 2.2614282825056797, 2.636347903038654, 2.580551729175024, 3.3197500963512345, 1.9706856813532105, 3.443524060071823, 2.9553496625276545, 2.2089612180031697, 2.058868362080256, 3.0705979091623155, 2.6952066697443815, 2.457501675542794, 3.576725825890372, 2.516525686234786, 2.8015884245704012, 2.16805548809073, 2.8435633446403474, 2.1088956136639463, 2.49979164247114, 3.0500511467279665, 2.6604497793251864, 3.561318056993546, 2.1130517727724416, 2.4972907057035387, 2.960730016210327, 2.532128493296376, 2.2175847359433507, 2.297576559689194, 2.816195946611049, 2.3726421000007156, 3.5353978463396105, 2.440149231604992, 2.194017485971455, 2.1631374860173773, 2.274416328078248, 3.181923985724775, 2.549095573304258, 2.2456826009726996, 3.2317679550639924, 2.9920976621527062, 2.9049007874706394, 2.9334636078657264, 2.7624475757744, 3.3058806416856985]",0.0
Clc1ccc(Cl)c2c1C(=O)N(C2=O)c1ccccc1CCc1ccccc1,"[2.8274947348945316, 3.0881644968374498, 2.4860789076047536, 3.0120236808075616, 2.412860109426002, 2.827102906612991, 2.292442005672795, 2.92763951784245, 2.8127627486125264, 3.216070813580245, 1.9067349020529132, 3.3174058709467493, 2.810346393600123, 2.146202906404772, 2.090006728147979, 2.9179141789804772, 2.973043871784007, 2.647390110529489, 3.456083420876732, 2.738248372416892, 3.090073837837835, 2.185696107125175, 2.7026264457159326, 2.0995681484366817, 2.3845512418086945, 2.9080052120747415, 2.5187793135653362, 3.430125178670287, 2.1540062545628302, 2.535146874446197, 2.837414643328294, 2.7389334410367736, 2.2416039104607566, 2.1762658037309843, 2.6821654734385016, 2.532416414274328, 3.411749177336366, 2.3239674734283278, 2.219594518204654, 2.0954944800020185, 2.1963255940995308, 3.0618300430372587, 2.422563988106689, 2.34409745383733, 3.122344090809693, 2.860627970977551, 3.257765500741221, 3.2813586459803434, 3.0782188629573466, 3.200667222336881]",0.0
Cn1c(ncn1)NC(=O)N2CC[C@H](C2)c3cccc(c3)C(F)(F)F,"[2.3088621721415907, 2.6774648319442167, 2.0326506689281523, 3.507473870441367, 1.9721303650477024, 2.44410305733075, 1.8444808005611537, 2.4814807334808133, 2.3331978894751892, 3.528080993488085, 1.6571386169728224, 3.755943901763038, 2.617973873833227, 2.1472129238350193, 1.850137064565794, 2.3974983771720373, 2.4610265467605132, 2.2310800771005814, 3.026364296494815, 2.149357745167223, 2.4962445001039386, 1.7827399015473304, 2.2158573414616693, 1.6948484062451818, 1.9549949046000146, 2.4047189465685546, 2.069965766388043, 3.016205607774113, 1.8091166849708953, 2.6607089547234937, 2.942361201452858, 2.268132608801884, 1.783298669186261, 1.8006642486503732, 2.1838971012004342, 2.249279698984382, 3.520341388389488, 1.8912715864312666, 1.7754938444882378, 1.7079869488531298, 2.036074079230909, 3.1335778387964055, 1.9762621189429848, 2.028101830993196, 3.4415272705131636, 2.519835086577574, 2.586052693599222, 2.6891499501847376, 2.4400343835460165, 3.4975976302901457]",0.0
Cn1c2cccc(c2nc1CCNc1nccc(n1)C(F)(F)F)F,"[2.1412277329225113, 2.4198720240267426, 1.9209175069730713, 3.493144628851721, 1.8501543103016527, 2.7858647267540704, 1.8764329028740763, 2.8734103374464413, 2.576563469488605, 3.3917739142679233, 1.6555031906317137, 3.635984000231523, 2.4072605519298813, 2.1802295818403388, 1.9179722951030493, 2.20510113920977, 2.776551886737441, 2.432077783044966, 2.6962736591865863, 2.294447604364328, 2.7530351182939055, 1.8073224369244065, 2.066274347641272, 1.7085807054648638, 1.8576483338932577, 2.2094826178342957, 1.9236312303975316, 2.6822021100483835, 1.8616149626125575, 2.8657584390114543, 2.774038903319368, 2.483947447871588, 1.8206805243651403, 1.707806122717612, 2.046020743624254, 2.476400003802038, 3.321280163217594, 1.8080321257485479, 1.8135998089941086, 1.6777092443862511, 2.0330570582491116, 2.9538286758596914, 1.8702729438913257, 2.1531020357734105, 3.3002935999569956, 2.3409444152113768, 2.901661782471959, 3.1328972332180003, 2.715942320252521, 3.4021712987607686]",0.0
Cn1ccc2cccc(CNc3cccc(c3)c3c(nnc4c(Cl)cccc34)c3ccccc3)c12,"[3.699186179143253, 4.543179569256787, 3.031865002495266, 4.853145066335217, 2.9840491024234836, 3.3398204920490784, 2.4127071906919415, 3.4050305777594203, 3.1992810865694445, 5.2323300726467155, 2.265414887174454, 5.353465419434918, 4.218361645511467, 2.9000472254544287, 2.397295626942928, 3.923825865645761, 3.3852109654250877, 3.029395664890555, 5.2927359205538185, 2.9459564406123597, 3.387044630531908, 2.290839913386429, 3.433511421135411, 2.2468549847615584, 2.8452818993711633, 3.9497925853545848, 3.154705517919596, 5.219747704276356, 2.3272278098117027, 3.4730330912270375, 4.454237494376802, 3.108741856989799, 2.4320131814033963, 2.6205452971570256, 3.388235016742134, 3.034784080039737, 5.456841998125805, 2.74957613306945, 2.3900058404256135, 2.365371548560141, 2.876601553121456, 4.772164595462223, 2.945664261232819, 2.7106807109945255, 5.028070279006741, 4.1225838051871975, 3.5616517640414083, 3.7493961290151767, 3.3606359265226016, 5.131854969733814]",1.0
FC(F)(F)c1ccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.671960237772867, 3.029763690397826, 2.40696942545696, 3.9694561984552372, 2.3075422477327665, 4.388734772428196, 2.759929697043658, 4.724833962957059, 4.193046142101277, 3.980170063271373, 2.098120899534613, 4.183003586552159, 2.9076444575069327, 2.5800418205621347, 2.6958147797119127, 2.734827345892595, 4.663801586349014, 3.8872824021910555, 3.4572016629743705, 4.126320611875016, 4.954798744049811, 2.6252398522016454, 2.578621628001108, 2.3668207572668964, 2.3393142135830693, 2.746702572121403, 2.3696055856789955, 3.435162938305699, 2.7387143388687907, 3.499238598263368, 3.270243406438866, 4.003838609192862, 2.5732126002505353, 2.1381525509120998, 2.5486821467318674, 3.671533514146284, 3.9434524136302995, 2.278002946179154, 2.57059018734928, 2.1798779737566916, 2.452864883993195, 3.515143115911819, 2.3434155045539256, 3.224442215643854, 3.864945067432421, 2.8933616432758607, 5.624208407950889, 5.420167607745589, 5.120441354361577, 3.9427390314351105]",1.0
FC(F)(F)c1cccc(COc2cccc(c2)c2c(Cc3ccccc3)nnc3c(Cl)cccc23)c1,"[3.6883293798693755, 4.648954320446567, 2.983436797391464, 5.7535561128052635, 2.9518084235503528, 3.36719136090019, 2.335429580856047, 3.390747941822065, 3.1527692938974274, 5.916430186525221, 2.246159511709531, 6.431572649776664, 4.375201979292822, 3.066882213237757, 2.3977968080176506, 3.936221368820987, 3.3335359552357917, 2.995716197097812, 5.425924471149632, 2.800800517812473, 3.295442997199567, 2.2319859406740608, 3.408468068767057, 2.168117044227996, 2.79569940927707, 3.973259999771386, 3.131195167088772, 5.354959021989938, 2.30734888626579, 3.824457140389231, 4.889483355148025, 3.0525183253776076, 2.3251688457161754, 2.59290702390651, 3.343849246250912, 3.0838791070226765, 5.963194189004725, 2.68244610531238, 2.2938336023206993, 2.28940334706945, 2.9111644900755795, 5.209247926401843, 2.891592581295185, 2.685415009466755, 5.79007957366831, 4.1804983077111455, 3.4413695722073196, 3.675813632737579, 3.226765846460656, 5.781971166980501]",1.0
FC(c1cccc(Nc2cc(C)nc3n2nc(n3)C)c1)(F)F,"[1.9434342741597406, 2.487457357619248, 1.6515106021443486, 3.607101320027373, 1.6036393595102778, 2.369855592426097, 1.5111263272859268, 2.4192644137343104, 2.1544598052825354, 3.6088021439758142, 1.410376779252764, 3.781837025986725, 2.494821647944274, 2.043798901896802, 1.6305397318734098, 2.0596524867759998, 2.3289271149321036, 2.0526278315900313, 2.8696868598587097, 1.8654293311689856, 2.290339171470417, 1.459036070213566, 1.8407421448709684, 1.3643126321255872, 1.5652565334527138, 2.0797793331020142, 1.6748070225667155, 2.8492871409068137, 1.5452401815324774, 2.674509278298094, 2.9192459102293347, 2.083028375798744, 1.4577182158346607, 1.464662688958792, 1.796763011496416, 2.1333127893385484, 3.532391767704979, 1.5136539769939414, 1.4470672409110965, 1.3640848686993006, 1.8578829473551692, 3.0940318316328805, 1.5956829437076636, 1.8314519350902798, 3.4946327118005396, 2.3462420090533667, 2.39952955189191, 2.619467164770386, 2.2401450830418663, 3.571346559705275]",0.0
Fc1c(F)c(F)c(F)c2c1C(=O)N(C2=O)c1ccccc1CCc1ccccc1,"[2.6471616657734343, 2.833358036005236, 2.3969438262655176, 2.888585297808297, 2.304029073878291, 3.660651268114987, 2.582997278806154, 3.9172007862871454, 3.6102850766930557, 3.033261202822957, 1.9745235932165097, 3.047183637021426, 2.5979923132802107, 2.207258661386192, 2.4052240030449656, 2.6969982404992763, 3.9413415969118493, 3.351243534061451, 3.1348809457967386, 3.6564248265243235, 4.213611895826441, 2.4431446026734185, 2.5592766051913154, 2.2706137301662013, 2.3258993020686494, 2.6931460423933244, 2.3823135283764767, 3.124542784428671, 2.481490214677918, 2.791115226819833, 2.6392262076600153, 3.473685509309454, 2.480078689696371, 2.1172008032413885, 2.544884620833486, 3.1206044773434134, 3.180924378184279, 2.2720540256764687, 2.4582072741439283, 2.1357889348479824, 2.2261279647164045, 2.864443269069162, 2.3376556944601914, 2.8279282558763725, 2.9205397534862354, 2.691564134618455, 4.665800304300345, 4.492063876859042, 4.332981656092545, 3.0455413727642]",0.0
O=C1N(C(=O)c2c1cccc2)c1ccccc1CCc1ccccc1,"[2.7641069154721447, 2.961463831719256, 2.4098542304397625, 2.854873419169972, 2.3557945136977865, 2.4487227748706886, 2.045305283674792, 2.499637406943177, 2.4414433369731063, 3.047251688354343, 1.8124670815469297, 3.1787944727201047, 2.7056482381002116, 2.0319992883127105, 1.8799844114768258, 2.855990948262662, 2.554079301471188, 2.3078646874299444, 3.29804584898908, 2.3561573697214753, 2.622311412747039, 1.954427178531657, 2.6247021932750307, 1.9302602283371364, 2.3060119126768592, 2.840399769214643, 2.4700262536709463, 3.275229419166028, 1.909660133748586, 2.321534524164206, 2.717787454290506, 2.378770077307191, 2.045530062943044, 2.1091476456387923, 2.619265423071531, 2.2329716335387233, 3.252243774409506, 2.2496515950937934, 2.0245202334272836, 1.9922990945739276, 2.0983285756050796, 2.9247151886148024, 2.3551824064219313, 2.079075769448411, 2.962467017049472, 2.7453046252321496, 2.736028449217789, 2.7838094331597105, 2.59762663167299, 3.031226834405069]",0.0
OC(=O)Cc1ccc(COc2cccc(c2)c2c(Cc3ccccc3)cnc3c(cccc23)C(F)(F)F)cc1,"[4.145249647668383, 5.093735611595019, 3.3848272904122085, 5.631786787848798, 3.3515296910184946, 3.6513228906169064, 2.6355182320506594, 3.710212706526861, 3.462274160448276, 5.980618825822436, 2.494111894086161, 6.334320391566131, 4.739506637936323, 3.2317328741466143, 2.6494514967949323, 4.412959040739736, 3.6674875515934637, 3.2899231789472374, 5.92098166971909, 3.146902176329479, 3.6599471083887014, 2.5175227535871034, 3.847078397518731, 2.4536756990750783, 3.179753724719637, 4.438665337604931, 3.5545175635721673, 5.853141279959427, 2.5751836770729986, 3.907998178005191, 5.0783610987497045, 3.354897541300145, 2.62203117378308, 2.948593931477172, 3.7748885100421736, 3.3252752396481475, 6.185700963043211, 3.053469782517669, 2.5826642489015024, 2.592592052355121, 3.153163604177882, 5.431546001288128, 3.2843590023884097, 2.9634779166108025, 5.815869096428569, 4.582042835974792, 3.8353353267346857, 4.04033868469131, 3.598106461952802, 5.8553500525635105]",1.0
