smiles,fingerprints
Cc1cc(c2c(nn(c2n1)C)C)C(=O)N(C)Cc3nc(on3)C(C)C,"[2.0580727617196763, 2.6320360532565648, 1.8513964022873461, 3.7890984163835144, 1.7683498168883665, 2.892191562451826, 1.9071400634900584, 2.99473703684581, 2.649287054975172, 3.871357166368243, 1.6527018692118194, 3.7262788667327404, 2.6834793726795807, 2.3022695942579317, 1.9424068965807737, 2.139523861312343, 2.8869030146758408, 2.498357822263615, 3.0338479650621353, 2.348322386955712, 2.863200169690041, 1.834322329623074, 1.9938164614233724, 1.698937264608187, 1.8064736876130203, 2.163260652909605, 1.8276450640122766, 3.0158275678274156, 1.890572049721027, 3.043456476885938, 3.087042088247191, 2.5606819442416144, 1.8124378402637373, 1.6706024919938616, 1.9553769096098768, 2.555778217234511, 3.7895225254936067, 1.7559690312014018, 1.7998231224481562, 1.6447325841396763, 2.1296851328621873, 3.3043493575042415, 1.793196666075491, 2.208191955641177, 3.672006010744746, 2.554695545525502, 3.0099969091041348, 3.2825787717853183, 2.8101351073606446, 3.837928079809897]"
Cc1cc(c2c(nn(c2n1)C)C)C(=O)N([C@@H]3CC(=NC3=O)[O-])C4CC4,"[2.1452010565160404, 2.4883121421733616, 1.994787458479728, 3.298094232187397, 1.901828134013586, 2.97907167487273, 2.1026920127290074, 3.095578850984225, 2.800633499661515, 3.3598469583214916, 1.7526676264962198, 3.2474264779896003, 2.4860677189419356, 2.2452063650479293, 2.060725474836929, 2.185378768838036, 3.0232628888592252, 2.6366427441401212, 2.78532225026951, 2.5449494389144984, 3.050972331216195, 2.0281722097863937, 2.10348250052754, 1.8749592589375128, 1.965650261812325, 2.1930309966769737, 1.9642505062677782, 2.7920617881430356, 2.055835157350207, 2.908475122798757, 2.7523439605684814, 2.7071803617074446, 1.9870690109997826, 1.807180377323522, 2.0777976058470764, 2.6301153755352478, 3.3314208507363956, 1.910062282710436, 1.980810166995069, 1.8062646952308445, 2.133761266067552, 2.953930257275448, 1.9406148047412033, 2.322323603229843, 3.1906479943983346, 2.437030522145295, 3.2021467415211915, 3.397644818216623, 2.9931547312982953, 3.3679146656621164]"
Cc1cc(c2c(nn(c2n1)C)C)C(=O)N3CC[C@@]4(C3)CC(=O)NC4=O,"[2.2601868526142534, 2.865762941968588, 1.9942697799237705, 3.5969969840569007, 1.925531194201956, 2.6639017839086443, 1.907291640412482, 2.752436459185442, 2.4933954352345573, 3.7627410276391093, 1.655343527451604, 3.7336665224261183, 2.8237991580768287, 2.210839537827312, 1.8990663621697095, 2.375240174566797, 2.680609330924027, 2.3650920829048063, 3.3206609581464965, 2.260235826279287, 2.6994829502656486, 1.8412055940501948, 2.1727681138387958, 1.7066530002331959, 1.9344296567376875, 2.390539134408268, 2.018534058944681, 3.3032391722341514, 1.8760378223515588, 2.7930549381845236, 3.0977617904794124, 2.420609225756468, 1.8034098032691188, 1.7955097893688592, 2.120032136991819, 2.3889736502506995, 3.802128437957808, 1.8600183172731213, 1.791865577175676, 1.6878396590236378, 2.0905649419522736, 3.318471482780631, 1.9291775308344792, 2.1236113356261668, 3.6036152077122963, 2.6837921303058003, 2.8189453093521983, 3.0045471030723703, 2.632297857189285, 3.743816692460484]"
Cc1cc(c2c(nn(c2n1)C)C)C(=O)N3CC[C@@]4(C3)CN(C(=O)O4)C,"[2.1757004244610085, 2.824847361225733, 1.9141100930920756, 3.6854063212111097, 1.8416322967721865, 2.7612436723145377, 1.8718064226281568, 2.8617247595890576, 2.5584387232182246, 3.84672123158487, 1.606296467524483, 3.793349860029507, 2.8095270587877987, 2.20691937303244, 1.8867761187713423, 2.2931510772700667, 2.7677895771522643, 2.4164385096481817, 3.3112846823684454, 2.276536182203952, 2.7657053741296482, 1.8038863252919168, 2.0884512527366397, 1.6613982014065352, 1.860268562417581, 2.312090087504844, 1.931605187128031, 3.285763686190065, 1.851709608373371, 2.8602165845045913, 3.129172665975387, 2.474542460918678, 1.7668513390011216, 1.7231389535818038, 2.034682057677884, 2.451020458520269, 3.8579514012619316, 1.7835335287316736, 1.7545778407859947, 1.6259429963114682, 2.059893326323543, 3.358053816697407, 1.8475253128809837, 2.133658029741537, 3.6757163915336264, 2.648138487855325, 2.9011671237774457, 3.1236715653742446, 2.6987366495645384, 3.8212305109164717]"
Cc1cc(c2c(nn(c2n1)C)C)C(=O)N3CC[C@]4(C3)CC(=O)NC4=O,"[2.2601868526142534, 2.865762941968588, 1.9942697799237705, 3.5969969840569007, 1.925531194201956, 2.6639017839086443, 1.907291640412482, 2.752436459185442, 2.4933954352345573, 3.7627410276391093, 1.655343527451604, 3.7336665224261183, 2.8237991580768287, 2.210839537827312, 1.8990663621697095, 2.375240174566797, 2.680609330924027, 2.3650920829048063, 3.3206609581464965, 2.260235826279287, 2.6994829502656486, 1.8412055940501948, 2.1727681138387958, 1.7066530002331959, 1.9344296567376875, 2.390539134408268, 2.018534058944681, 3.3032391722341514, 1.8760378223515588, 2.7930549381845236, 3.0977617904794124, 2.420609225756468, 1.8034098032691188, 1.7955097893688592, 2.120032136991819, 2.3889736502506995, 3.802128437957808, 1.8600183172731213, 1.791865577175676, 1.6878396590236378, 2.0905649419522736, 3.318471482780631, 1.9291775308344792, 2.1236113356261668, 3.6036152077122963, 2.6837921303058003, 2.8189453093521983, 3.0045471030723703, 2.632297857189285, 3.743816692460484]"
Cc1cc(c2c(nn(c2n1)C)C)C(=O)N3CC[C@]4(C3)CN(C(=O)O4)C,"[2.1757004244610085, 2.824847361225733, 1.9141100930920756, 3.6854063212111097, 1.8416322967721865, 2.7612436723145377, 1.8718064226281568, 2.8617247595890576, 2.5584387232182246, 3.84672123158487, 1.606296467524483, 3.793349860029507, 2.8095270587877987, 2.20691937303244, 1.8867761187713423, 2.2931510772700667, 2.7677895771522643, 2.4164385096481817, 3.3112846823684454, 2.276536182203952, 2.7657053741296482, 1.8038863252919168, 2.0884512527366397, 1.6613982014065352, 1.860268562417581, 2.312090087504844, 1.931605187128031, 3.285763686190065, 1.851709608373371, 2.8602165845045913, 3.129172665975387, 2.474542460918678, 1.7668513390011216, 1.7231389535818038, 2.034682057677884, 2.451020458520269, 3.8579514012619316, 1.7835335287316736, 1.7545778407859947, 1.6259429963114682, 2.059893326323543, 3.358053816697407, 1.8475253128809837, 2.133658029741537, 3.6757163915336264, 2.648138487855325, 2.9011671237774457, 3.1236715653742446, 2.6987366495645384, 3.8212305109164717]"
Cc1cc(c2c(noc2n1)C)C(=O)OCc3nc(nc(n3)N(C)C)N,"[1.9228900304467342, 2.558970724883361, 1.7166434814307976, 3.9360967505511333, 1.6354637570595472, 3.1267882536124234, 1.8395542974654677, 3.2768353165820234, 2.7779182647986738, 3.9747137423642256, 1.5572606097987927, 3.799333806041396, 2.6134614261967823, 2.270227632982374, 1.9216446630420982, 2.0071910111685702, 3.077442937194424, 2.5942371340532913, 2.9817181940024162, 2.379431836259874, 3.0069961582946174, 1.7650073241376298, 1.8562152312711229, 1.611377079711427, 1.672169800799973, 2.0388269230119294, 1.6910559153050722, 2.96959969422162, 1.8575654286573757, 3.1519704680130265, 3.085649587014518, 2.6617316104563176, 1.7414598400487367, 1.5495341536598741, 1.8193359381819425, 2.6623308922537112, 3.838191494880724, 1.6220908881531344, 1.729204096229532, 1.5279917236329807, 2.0596422020582694, 3.306816804110189, 1.6633551169845333, 2.22705901749964, 3.749673255971026, 2.4736429334026573, 3.207277953393128, 3.5909704048467406, 2.96313247250612, 3.9323017213580256]"
Cc1cc(ccc1C(=O)N(C)C)NC(=O)N(C)Cc2c(noc2C)C,"[2.308264690059315, 2.899787479186691, 2.05979385994457, 3.5279934789933014, 1.9744786070050904, 2.4667956007719947, 2.0029271986393344, 2.5197265402199327, 2.406005040246827, 3.7656178159245877, 1.7362773005574188, 3.7973260555339023, 2.81893952366531, 2.201942424425842, 1.9240435094093862, 2.4045587157226755, 2.5395370280673513, 2.297673069476004, 3.3960996866712057, 2.2561327166882545, 2.6009776914242067, 1.9391772353750585, 2.2292166076540925, 1.8167081392713693, 2.001011854116586, 2.422666789426, 2.050907408804796, 3.371115071045768, 1.9403518469917245, 2.6478910464795047, 3.1079340141413336, 2.353306071669211, 1.9035944313367004, 1.848540108497234, 2.1849176899177096, 2.282230152030881, 3.7994694011821246, 1.9443070469478805, 1.892274251651238, 1.791720767496357, 2.129567068363161, 3.333954100821357, 1.995593088747078, 2.1044394318816413, 3.6352278692475215, 2.7096275739933433, 2.674571662390988, 2.7774111227853773, 2.534465552145544, 3.6729045629552255]"
Cc1cc(ccc1[N+](=O)[O-])OCC(=O)c2c(n(c(=O)n(c2=O)C)C)N,"[2.1240300934036513, 2.5486967524684676, 1.9363609273861204, 3.023309089815922, 1.8420327395176899, 3.0132737246892383, 2.1730224018646798, 3.168023878267756, 2.917438250572939, 3.179803706846193, 1.6837489576903282, 3.1593066844431155, 2.4340719848768915, 2.057796903804361, 2.0618331367125884, 2.1807560866107836, 3.15732266428397, 2.7378115283317186, 2.9301958195676767, 2.812263117998661, 3.304134459631057, 2.0821198057972614, 2.0691257160077523, 1.8875817790965708, 1.89801806260989, 2.1959752014559837, 1.8999740218827397, 2.925620440277152, 2.12888957341713, 2.650571815424387, 2.6370768601143864, 2.820144808464488, 2.0280614304345486, 1.7424517318975115, 2.0337845468701836, 2.6291862600463034, 3.217898073201704, 1.8494987985947078, 2.016904458559135, 1.757727999286175, 1.995415067406424, 2.855107194945566, 1.8842709981776125, 2.365462154864942, 3.065217502996373, 2.4134249194707613, 3.532186319241687, 3.5447662012573335, 3.291069860809101, 3.137235488608381]"
Cc1cc(n(c(=O)c1C(=O)N2CCC3(CC2)C[C@@H]([NH2+]C3)C(=O)[O-])C)C,"[2.3229712025759595, 2.9598077290954454, 2.0363543010434877, 3.2661030946821326, 1.965932172454153, 2.6314304502434758, 1.982087205685656, 2.7389902026720314, 2.5428003822763294, 3.5469272130298335, 1.628893270955412, 3.5993754369130744, 2.813575633829821, 2.0592965297624475, 1.891166240670914, 2.4397723542441416, 2.7164325866996335, 2.397094873421164, 3.512538119023815, 2.3914963867172716, 2.7980924629596977, 1.9038955952314813, 2.2229985522600693, 1.763747396625012, 1.985225516304213, 2.458798578531283, 2.074142977899643, 3.483725045188928, 1.9098558804084447, 2.5211341608688227, 2.9795916790345647, 2.465763639745215, 1.8723329240347417, 1.8259183035147413, 2.173000269427866, 2.3529793825004535, 3.690386869158378, 1.8981842888792775, 1.8587498277188481, 1.7169237091781508, 2.000845687092838, 3.2139000908411033, 1.9692121953179658, 2.1217459641846386, 3.42020677719909, 2.6894192046067236, 2.9335664250298095, 3.0097497929478907, 2.7412893843776343, 3.5015720329362763]"
Cc1cc(n(c(=O)c1C(=O)N2CCC3(CC2)C[C@H]([NH2+]C3)C(=O)[O-])C)C,"[2.3229712025759595, 2.9598077290954454, 2.0363543010434877, 3.2661030946821326, 1.965932172454153, 2.6314304502434758, 1.982087205685656, 2.7389902026720314, 2.5428003822763294, 3.5469272130298335, 1.628893270955412, 3.5993754369130744, 2.813575633829821, 2.0592965297624475, 1.891166240670914, 2.4397723542441416, 2.7164325866996335, 2.397094873421164, 3.512538119023815, 2.3914963867172716, 2.7980924629596977, 1.9038955952314813, 2.2229985522600693, 1.763747396625012, 1.985225516304213, 2.458798578531283, 2.074142977899643, 3.483725045188928, 1.9098558804084447, 2.5211341608688227, 2.9795916790345647, 2.465763639745215, 1.8723329240347417, 1.8259183035147413, 2.173000269427866, 2.3529793825004535, 3.690386869158378, 1.8981842888792775, 1.8587498277188481, 1.7169237091781508, 2.000845687092838, 3.2139000908411033, 1.9692121953179658, 2.1217459641846386, 3.42020677719909, 2.6894192046067236, 2.9335664250298095, 3.0097497929478907, 2.7412893843776343, 3.5015720329362763]"
Cc1cc(n(c(=O)c1C(=O)N2CCN(CC2)C(=O)[C@@H]3CCCO3)C)C,"[2.3328369985272257, 2.9072370161392382, 2.055919172428022, 3.2678925704742254, 1.983415874665651, 2.69523052603819, 1.9626713263850113, 2.8071717894672714, 2.5762563222317905, 3.5164541198857657, 1.628051679123144, 3.53618878337788, 2.759753100423677, 2.0805122135967418, 1.8936014907451164, 2.4280042218595552, 2.7608427167901692, 2.423835369722555, 3.417042712597259, 2.3920392763754714, 2.8256160824965146, 1.8813945280138746, 2.2343132583051064, 1.7488860880789812, 2.004021894064967, 2.4518948759857366, 2.094915823646469, 3.39556507732748, 1.8931243750489783, 2.5781721373764834, 2.9422880089186965, 2.4921473256191913, 1.8635155400101628, 1.839496156971741, 2.1949099924522955, 2.3929828161088884, 3.630523956891394, 1.9138995575398186, 1.84594343570121, 1.7179076793592865, 2.018754618038477, 3.169924779600514, 1.9900356154043168, 2.132341841697269, 3.368373061642087, 2.6658147437445203, 2.969212729125517, 3.0783514063553925, 2.76886977187686, 3.471845541743807]"
Cc1cc(n(c(=O)c1C(=O)N2CCN(CC2)C(=O)[C@H]3CCCO3)C)C,"[2.3328369985272257, 2.9072370161392382, 2.055919172428022, 3.2678925704742254, 1.983415874665651, 2.69523052603819, 1.9626713263850113, 2.8071717894672714, 2.5762563222317905, 3.5164541198857657, 1.628051679123144, 3.53618878337788, 2.759753100423677, 2.0805122135967418, 1.8936014907451164, 2.4280042218595552, 2.7608427167901692, 2.423835369722555, 3.417042712597259, 2.3920392763754714, 2.8256160824965146, 1.8813945280138746, 2.2343132583051064, 1.7488860880789812, 2.004021894064967, 2.4518948759857366, 2.094915823646469, 3.39556507732748, 1.8931243750489783, 2.5781721373764834, 2.9422880089186965, 2.4921473256191913, 1.8635155400101628, 1.839496156971741, 2.1949099924522955, 2.3929828161088884, 3.630523956891394, 1.9138995575398186, 1.84594343570121, 1.7179076793592865, 2.018754618038477, 3.169924779600514, 1.9900356154043168, 2.132341841697269, 3.368373061642087, 2.6658147437445203, 2.969212729125517, 3.0783514063553925, 2.76886977187686, 3.471845541743807]"
Cc1cc(n(n1)C)C(=O)N2CCC3(CC2)C[C@@H](N(C3)C(=O)C)C(=O)[O-],"[2.5012738977407034, 3.0890519967321195, 2.219399432316852, 3.371808675298965, 2.142696393482538, 2.2698695788220493, 2.0107059099972338, 2.316304422366314, 2.249329148528752, 3.6492432357153124, 1.7403373824893422, 3.7281651494544876, 2.9448769430071096, 2.140981842748106, 1.8784862229105723, 2.619671259941593, 2.3428706418159893, 2.1592347196288557, 3.598040301033163, 2.165417592604733, 2.4477514550238206, 1.948368255525312, 2.41439868281026, 1.8367450023800114, 2.1535285723821738, 2.6290638523697427, 2.25869715282048, 3.5810538053417997, 1.9139931586082835, 2.4518133536184283, 3.105021552935175, 2.21155053209726, 1.9063080178915588, 1.9867460754031852, 2.358292281839951, 2.1261048545241703, 3.793051575478032, 2.0689893698458715, 1.8952913158286302, 1.8498362606949779, 2.1028788038674424, 3.3357149753246276, 2.1478519361273367, 2.0103188695468908, 3.5358946882290017, 2.8176184325520497, 2.4875313847145333, 2.5308868032514154, 2.3589123021407294, 3.598021930192059]"
Cc1cc(n(n1)C)C(=O)N2CCC3(CC2)C[C@H](N(C3)C(=O)C)C(=O)[O-],"[2.5012738977407034, 3.0890519967321195, 2.219399432316852, 3.371808675298965, 2.142696393482538, 2.2698695788220493, 2.0107059099972338, 2.316304422366314, 2.249329148528752, 3.6492432357153124, 1.7403373824893422, 3.7281651494544876, 2.9448769430071096, 2.140981842748106, 1.8784862229105723, 2.619671259941593, 2.3428706418159893, 2.1592347196288557, 3.598040301033163, 2.165417592604733, 2.4477514550238206, 1.948368255525312, 2.41439868281026, 1.8367450023800114, 2.1535285723821738, 2.6290638523697427, 2.25869715282048, 3.5810538053417997, 1.9139931586082835, 2.4518133536184283, 3.105021552935175, 2.21155053209726, 1.9063080178915588, 1.9867460754031852, 2.358292281839951, 2.1261048545241703, 3.793051575478032, 2.0689893698458715, 1.8952913158286302, 1.8498362606949779, 2.1028788038674424, 3.3357149753246276, 2.1478519361273367, 2.0103188695468908, 3.5358946882290017, 2.8176184325520497, 2.4875313847145333, 2.5308868032514154, 2.3589123021407294, 3.598021930192059]"
Cc1cc(n(n1)C)N2CCC[C@@H](C2=O)N3CCN(CC3)C(=O)C(C)C,"[2.6086009977805626, 3.1429988844519072, 2.302723137235794, 3.3968727076908696, 2.232508155821081, 2.1929055189169078, 1.9532115342582514, 2.2306945696732896, 2.1584565249026433, 3.6538743468648835, 1.7515194567328072, 3.7280064305789287, 2.979836301557476, 2.1769834651238966, 1.8356216170929358, 2.716639086038626, 2.244927400467616, 2.077353998701028, 3.61356701187261, 2.092528672577843, 2.335790275396851, 1.884719373621502, 2.509137052724541, 1.8126416229052877, 2.227184263892094, 2.7315099670973475, 2.3633466737173237, 3.6030528995338393, 1.828852979935276, 2.462261463989841, 3.1305703269500778, 2.12914598771654, 1.8865717655855405, 2.0521811149397045, 2.462772393250376, 2.0710873817156843, 3.7979875156924483, 2.1356496272914627, 1.865173354344244, 1.873715832198243, 2.1491109947160005, 3.3532280983099243, 2.2291983827429522, 1.9571926734204386, 3.531830903985634, 2.874967415234451, 2.3653730145756913, 2.4229907095884706, 2.2537316756913346, 3.609194440896918]"
Cc1cc(n(n1)C)N2CCC[C@H](C2=O)N3CCN(CC3)C(=O)C(C)C,"[2.6086009977805626, 3.1429988844519072, 2.302723137235794, 3.3968727076908696, 2.232508155821081, 2.1929055189169078, 1.9532115342582514, 2.2306945696732896, 2.1584565249026433, 3.6538743468648835, 1.7515194567328072, 3.7280064305789287, 2.979836301557476, 2.1769834651238966, 1.8356216170929358, 2.716639086038626, 2.244927400467616, 2.077353998701028, 3.61356701187261, 2.092528672577843, 2.335790275396851, 1.884719373621502, 2.509137052724541, 1.8126416229052877, 2.227184263892094, 2.7315099670973475, 2.3633466737173237, 3.6030528995338393, 1.828852979935276, 2.462261463989841, 3.1305703269500778, 2.12914598771654, 1.8865717655855405, 2.0521811149397045, 2.462772393250376, 2.0710873817156843, 3.7979875156924483, 2.1356496272914627, 1.865173354344244, 1.873715832198243, 2.1491109947160005, 3.3532280983099243, 2.2291983827429522, 1.9571926734204386, 3.531830903985634, 2.874967415234451, 2.3653730145756913, 2.4229907095884706, 2.2537316756913346, 3.609194440896918]"
Cc1cc(n(n1)C)NC(=O)COC(=O)c2c(c(c(c(c2C)C)C)C)C,"[2.068918131342592, 2.398032449481947, 1.9282508067404083, 3.052306006020938, 1.8266529708689923, 3.091102096845547, 2.1674373727179264, 3.267271144970003, 2.9670100846029643, 3.138387468503503, 1.7370619606414432, 3.0416017009855474, 2.3910550387907303, 2.2069387255568285, 2.111120349990548, 2.1101859746549287, 3.23713993482202, 2.781216644863659, 2.671648073424477, 2.842064611109733, 3.3582434379581474, 2.0755045364548765, 2.0295623656504325, 1.8953617584579863, 1.9042228021511467, 2.1130455289956824, 1.874036029381933, 2.673488569693704, 2.122892485534779, 2.8283488423778715, 2.605090810092772, 2.8685873150178844, 2.0345441535745046, 1.7467374203873207, 1.9960008122657382, 2.7016808038065814, 3.1328807826575833, 1.8523297826330707, 2.0232321739792254, 1.7713220080187835, 2.112041198286167, 2.8046341362905545, 1.865978191198523, 2.426375439694254, 2.9946666727902107, 2.3710067737424367, 3.606552057466391, 3.662184867800045, 3.365908581769134, 3.148138114937524]"
