smiles,fingerprints,LXRbeta binder
COc1ccc(cc1)C#Cc1ccccc1N1C(=O)c2c(C1=O)c(Cl)c(Cl)c(Cl)c2Cl,"[2.6126244663465013, 2.925581967937563, 2.363955968234647, 3.177547494237678, 2.2545077077300717, 4.19461358818132, 2.674081295838449, 4.558471960910534, 4.041742763224857, 3.336426432207485, 1.9892836706726156, 3.2840696231017175, 2.6940884023648177, 2.3277080466546556, 2.5445464317930835, 2.664626801803921, 4.500712324617777, 3.718794558180463, 3.296817439686042, 4.056155568796832, 4.843870357871625, 2.527382590715891, 2.532681161844313, 2.2921157038120854, 2.291967145176285, 2.6715009713427613, 2.31653846275275, 3.283331176660976, 2.616273239178895, 3.0875704399589994, 2.8097647915137647, 3.850030706655327, 2.504251351016788, 2.077036732316091, 2.504045242363137, 3.458305090546207, 3.420949443177168, 2.23592065591114, 2.4911968072992656, 2.1196786038657054, 2.298843045241703, 3.0432385937954276, 2.2967770026975267, 3.069748823842889, 3.1696491291230693, 2.7729925545860308, 5.545146657320557, 5.288522835173949, 5.047941490761202, 3.3163726809574436]",1.0
COc1ccc(cc1)Cc2ncc3c(n2)CN(C3)c4cc[nH+]cc4F,"[2.795499389473384, 3.3266375255259493, 2.3572852316370967, 3.296131132158473, 2.3107280047234773, 2.2245594897570062, 1.8052203199041237, 2.2619401937910086, 2.1462696554761633, 3.5696190902361202, 1.6885963626053293, 3.6822611348860024, 3.0249572415719075, 2.0782237581376517, 1.729961903970382, 2.9524841547276033, 2.2499065431159706, 2.047872939114264, 3.786644966613384, 2.024712962955937, 2.286903310335843, 1.7206192949518075, 2.6398882523018345, 1.7054792794758753, 2.2149539805724237, 2.959515232421994, 2.447321046989956, 3.756905584992433, 1.7036341838200801, 2.389469434249808, 3.096572294856344, 2.100829178359485, 1.811521755158466, 2.0432314235566866, 2.5915328549128187, 2.0519430519384163, 3.7676554918155327, 2.1419808297799747, 1.7723415226992745, 1.8204755255424028, 2.0894549466743624, 3.3171937575713666, 2.2817008948447577, 1.889890231624689, 3.4470264464065794, 2.9905569894257384, 2.3605464855563185, 2.472612279583654, 2.2526414559525283, 3.516090983247313]",0.0
COc1cccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)c1,"[2.624319157111203, 2.8972323700664733, 2.374209206628703, 3.1328682091390303, 2.2726611616615333, 4.2002781744491235, 2.691914317327954, 4.564852574759332, 4.059903532303608, 3.287901474715602, 1.9966534160889557, 3.25187306547076, 2.681678573947207, 2.3095566913822188, 2.5404930794974416, 2.672254621728984, 4.518936310201575, 3.730430190465793, 3.244688271959285, 4.090785857060555, 4.865907355627326, 2.5430761535062225, 2.5375078484529894, 2.31701910464887, 2.3071137720108026, 2.676973375465886, 2.3352534994834047, 3.233644217644784, 2.6189412031528376, 3.0538301158624495, 2.7837357095842092, 3.8638578597853295, 2.5333059024932125, 2.0928289200213728, 2.518505850974491, 3.4561547881813253, 3.3788088618630865, 2.253530900626137, 2.5201162931595036, 2.142175717502707, 2.2922173336391953, 3.0148556218433353, 2.3123380479552984, 3.07092830338185, 3.1379411113333155, 2.7602424769568077, 5.576012404742874, 5.305693542980542, 5.077553463294159, 3.276439987860345]",1.0
CS(=O)(=O)c1cccc(Oc2cccc(c2)c2c(cnc3c(cccc23)C(F)(F)F)C#N)c1,"[2.8936781048379068, 3.632045465542741, 2.4035838461851133, 6.781539576480416, 2.354165533479225, 3.5355486350999223, 2.1582915444254547, 3.5785216125059214, 3.1303862530764786, 5.524008095977331, 1.986266828618536, 8.3535211502254, 3.478084346201975, 2.905231310850867, 2.290464050963417, 3.0566767488180577, 3.3878186543883975, 2.958776366483831, 4.209818606169205, 2.6627769848072127, 3.2898782247509084, 2.079176146942264, 2.7063709457982483, 1.9404824610007332, 2.277447139338178, 3.0844666437170476, 2.4663669407722897, 4.167191488781544, 2.210583271940319, 4.449855817045888, 4.09150882405751, 2.997049558420522, 2.0717722822224056, 2.107320274608587, 2.652988737840487, 3.138447393690667, 5.024899830814059, 2.1944600279126094, 2.0613149735554295, 1.9544176286058799, 2.60355316227155, 4.381636510633855, 2.3332659522780803, 2.5955570726134276, 5.564302991968293, 3.3585837921058017, 3.467520284271703, 3.833586980476255, 3.2015259666058733, 5.413264959822164]",1.0
CS(=O)(=O)c1cccc(c1)c1ccc(s1)c1cc(c(C#N)c(=O)n1Cc1ccc(F)cc1F)C(F)(F)F,"[3.346479917978928, 3.969503456811216, 2.8984050843850104, 6.912633157284786, 2.8198127712855325, 3.933406797564892, 2.6740085051416007, 4.022245194487898, 3.5725852946829706, 5.672906998214012, 2.370733265427878, 8.500498959521058, 3.7923928056161804, 3.2292612815761905, 2.6990520131031945, 3.5048500184736437, 3.8636626065671824, 3.388546138454755, 4.485636080620015, 3.213366598108098, 3.8633476982233628, 2.578691238164265, 3.1889497587078512, 2.404143732305861, 2.7617998848680974, 3.5084906480340066, 2.935369409262542, 4.456214346709274, 2.675017023849023, 4.723658237913918, 4.314680334536929, 3.4469985838994965, 2.5436712253723015, 2.5635398257408024, 3.1182224678793964, 3.4960178912997475, 5.231340859303486, 2.676124585498831, 2.5234588673467186, 2.404144014761984, 2.964614204548692, 4.62188830607945, 2.809608945092087, 3.0088379565081964, 5.729782314634985, 3.718376560588349, 4.090162174258423, 4.366770226960514, 3.798510836811115, 5.607580895535253]",1.0
CSc1ccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.6520248707878284, 2.9984211182922573, 2.371422782468038, 3.1836666840154333, 2.2738634647811673, 4.137026101379185, 2.644871222733022, 4.49965492105198, 3.9935932248410007, 3.3703484169917113, 1.9703293486039755, 3.364832311793288, 2.7436546957838037, 2.290904495841813, 2.5040047264837226, 2.7181624761893692, 4.449984404129222, 3.672096511069028, 3.413677079087373, 4.026928188431219, 4.7907335231488375, 2.498131566865564, 2.55550856909171, 2.2751809342806264, 2.2949759032965007, 2.727767960567625, 2.341520892248663, 3.3888439421615977, 2.574570766691463, 3.026892594915542, 2.8501398547814154, 3.8021512215101416, 2.4890779682465274, 2.0822904343666075, 2.528790110048733, 3.405603559409201, 3.4742403029984805, 2.2377392178176345, 2.4730353802757477, 2.111926950983775, 2.273724965422805, 3.083789007855301, 2.30680493396909, 3.027810463811097, 3.217901763592838, 2.8099191668768095, 5.496566482109994, 5.23167016071628, 5.003620696934131, 3.3396036602508374]",1.0
C[C@@](Cn1cnc2cnccc2c1=O)(c3cccc(c3)C(F)(F)F)O,"[2.4469791108881562, 2.984756250350939, 2.0665750452175575, 3.9496441941047102, 2.0169592016547693, 2.437140255681609, 1.7681729090209128, 2.4434910457298016, 2.2913930482024853, 3.981050411663983, 1.6654705247963493, 4.321558797994305, 2.8868875430817837, 2.2373092711529265, 1.8058739576270408, 2.5770734456597086, 2.407826470949554, 2.1911738950977764, 3.4441458397479905, 2.033456014679278, 2.389164413709597, 1.7076187005268417, 2.3079669362951365, 1.632029897191754, 1.961077866429441, 2.5927970220643193, 2.1200527131516247, 3.4089441098449735, 1.758816321866759, 2.8013257436606023, 3.283353827406308, 2.222655243479266, 1.7208749392443232, 1.8199799013525308, 2.261819823753043, 2.266684447304468, 3.959362881626678, 1.8927688893295407, 1.7084445599100606, 1.6730765192669974, 2.0974055598582795, 3.4963035187792184, 2.0043000718406603, 1.9863449927133616, 3.902658481001809, 2.751102256324133, 2.469761972049792, 2.61879353807469, 2.317754457476969, 3.909823161165182]",0.0
C[C@H](c1cccc(c1)c1cc(nc2c1cc[nH]2)NCc1cccnc1)O,"[2.935407584962933, 3.5188526820611585, 2.4162329721457816, 3.5145208157050023, 2.3849992631415433, 2.278510620696169, 1.797959247355133, 2.3050202987699113, 2.2021168155468605, 3.8106909589114872, 1.7382984857685828, 3.9499921330787786, 3.2293681218271297, 2.1639443555738516, 1.7504398469292093, 3.1139507697661553, 2.304479215201241, 2.0922136616998417, 4.021153617627482, 2.064708226303133, 2.3246322636023926, 1.7097930214044552, 2.7379659997380723, 1.7118537898770718, 2.260455098418354, 3.123714096605977, 2.5229784997943283, 3.9759235641041393, 1.7062262010076252, 2.4754424874577676, 3.3137455896396606, 2.1465690327562146, 1.8281036655688996, 2.0894472877580954, 2.6943031683620933, 2.1013218961426605, 4.025055256690282, 2.185456548408932, 1.7908800593901024, 1.84961200167992, 2.1789683164092293, 3.537785210441734, 2.3461614782282423, 1.928671759933687, 3.687264977305299, 3.1686553749462996, 2.412173714154492, 2.5279886248732515, 2.2963214573053876, 3.749669864923948]",0.0
C[NH+]1CCN(C2(C1)CCN(CC2)c1nccc(n1)C(F)(F)F)C,"[2.2534842047045647, 2.6607021838879703, 1.9774556637756198, 3.398363418725732, 1.9175329954074563, 2.326730505656441, 1.7047206670375088, 2.3923992172359747, 2.170267761090787, 3.4316080361025456, 1.5292465243063196, 3.6975001149034266, 2.5767712146768766, 2.016196201405868, 1.707337292005233, 2.3579708918966658, 2.3123843163976368, 2.063417656042621, 3.0312206732917253, 1.9578280354272708, 2.3085962367133215, 1.6441209193178619, 2.163224688361798, 1.5755160449159051, 1.9063694724781661, 2.3654382214277567, 2.040211753953599, 3.019398368238429, 1.6456192120876432, 2.5198013492606, 2.867912226659986, 2.1010481429252854, 1.6571309176439089, 1.7443829581327734, 2.1243281869617823, 2.1106464857457636, 3.462416807099793, 1.823148119430214, 1.642935156449082, 1.6068424312224763, 1.9010150623107678, 3.0597322800822213, 1.912461833732336, 1.8725584347733961, 3.3524430451524765, 2.4479882117571425, 2.3984278150531533, 2.5774035817218834, 2.2469763780954417, 3.4187680843167914]",0.0
Cc1c(C)c(NCc2cccc(c2)c2c(Cc3ccccc3)cnc3c(cccc23)C(F)(F)F)ccc1CC(=O)O,"[4.2944683331622, 4.999814233443967, 3.644987197345852, 5.5626877176670675, 3.5721001055194055, 4.0330622651410515, 3.0360373602557176, 4.1244556610515986, 3.8653484140306653, 5.807192657654411, 2.761785187435293, 6.164113600090267, 4.667083315652141, 3.4328741359966704, 2.953332309763802, 4.506894163622727, 4.098861341166628, 3.6605009134135034, 5.693523163838825, 3.580712071331245, 4.121296481005786, 2.9023250404361565, 4.045755126437874, 2.8203768556092452, 3.461691568751433, 4.51269564253589, 3.756494462199811, 5.63704952112532, 2.9146534004269458, 4.155582235230355, 4.968298028396895, 3.7485600216068997, 2.999431184762985, 3.190750604021251, 3.987648890604131, 3.6634079724139568, 5.99530938547623, 3.3464608382407226, 2.9571383259010258, 2.9195023320208078, 3.372894450284706, 5.315220635884938, 3.5378783296421896, 3.3001366677450203, 5.666455818394308, 4.572900722050453, 4.330371564845176, 4.526902296377348, 4.073147495703925, 5.739829954285173]",1.0
Cc1c(cc(cc1)NCc1nc(oc1)c1ccccc1)n1nnnc1,"[2.707964074797893, 3.3993679667335526, 2.207355881076576, 3.5781507169449, 2.1690188571457356, 2.2671957253871593, 1.6418612282468497, 2.293068628157103, 2.1353564874528828, 3.8808894324704806, 1.602348444077721, 3.969004702261961, 3.1433140368866876, 2.1074404144677428, 1.6638916257005716, 2.8912511085668084, 2.2528421059242096, 2.029136680034643, 3.9566312060014104, 1.9330171641270113, 2.2436028918293376, 1.5609723466334626, 2.5192305874391354, 1.551271700695221, 2.0506009877172215, 2.9122664868830936, 2.302551083607912, 3.903154110850961, 1.5955822678704004, 2.5013509060271812, 3.30318574452256, 2.0719532773288636, 1.6686621773703072, 1.894229944565189, 2.47349806501352, 2.069853656685971, 4.052100709347083, 1.9816295224950369, 1.6321912206175924, 1.6683347652991736, 2.079967727274566, 3.5241023506219378, 2.137736448105615, 1.849916386466429, 3.7161278414922996, 3.0415431510336255, 2.339633953414852, 2.514036102200449, 2.2124617090624867, 3.7991453910666193]",0.0
Cc1ccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.5786497536895188, 2.9511112874916656, 2.292956167461758, 3.080111856111175, 2.203631863332095, 3.9448014751329974, 2.5508245785828754, 4.306865008535858, 3.825548500345033, 3.283700573298465, 1.8913221236776347, 3.3280188348024042, 2.695151804496774, 2.189201074633543, 2.393431829434553, 2.652013686711826, 4.26988301944958, 3.5157681865455834, 3.3948867481510225, 3.901150653807166, 4.622197765017255, 2.4065848796248983, 2.4759854671632926, 2.1903423080918576, 2.2200547670522304, 2.6631673710435924, 2.270646162136755, 3.362535909804688, 2.4735901275140577, 2.8610751355768853, 2.794235236061163, 3.645899115533266, 2.399385359001262, 2.017633281831677, 2.4495726185239, 3.240220941047709, 3.4093822961349733, 2.1623648434901046, 2.381051896247815, 2.03436755579131, 2.1800125535944543, 3.021489926683892, 2.2315407304427612, 2.9004243178745877, 3.155733846778272, 2.741251600862756, 5.3223311049223545, 5.0298750547622255, 4.839387490446611, 3.248631311251867]",1.0
Cc1cnc2c(cccc2c1c1cccc(Oc2cccc(c2)S(=O)(=O)C)c1)C(F)(F)F,"[2.8253730868003415, 3.583730737788779, 2.3258972070957915, 6.716934759533516, 2.2816513670650105, 3.3644073044852476, 2.038346384059095, 3.3994757738964387, 2.9640557373211864, 5.4652590518247415, 1.9050716081991834, 8.317162155742487, 3.432140318844784, 2.8189248336783854, 2.1729304175969366, 2.9941070054695462, 3.2119931828307156, 2.803542326026207, 4.173940975597416, 2.5066121001986357, 3.1017686262268684, 1.9627530386389545, 2.630146792356964, 1.838532669099194, 2.2002164519002876, 3.022870433635447, 2.394748973230929, 4.125944474294817, 2.0863585865087506, 4.326968209126716, 4.045589829947789, 2.8372449687434713, 1.963022149530339, 2.0384686895173734, 2.577479054078262, 2.991183618659514, 4.9719498713514945, 2.116682690488247, 1.9504086225000532, 1.867779679140059, 2.520072410356649, 4.331370265138026, 2.2562414907604604, 2.462904679205035, 5.517867308935728, 3.2992928986031242, 3.2665222785075385, 3.6334445507167468, 3.01227234349037, 5.348338011256331]",1.0
Clc1c(Cl)c(Cl)c(Cl)c2c1C(=O)N(C2=O)c1ccccc1/C=C/c1ccccc1,"[2.445884209336846, 2.576078445293214, 2.2285748197298467, 2.7462506297866787, 2.134512744095426, 4.058183094715268, 2.5694347329131375, 4.422631325367505, 3.9359059617231504, 2.8587831755395463, 1.8861901305695268, 2.8272789529760933, 2.384726968445335, 2.1238464430790818, 2.411557113282101, 2.471667195984568, 4.389131198811729, 3.6045619122062234, 2.8494645850126528, 3.9837934773294497, 4.731987258582329, 2.424112917856979, 2.3656442156385773, 2.214418628975345, 2.173581662712894, 2.4692299027359037, 2.190020510197014, 2.8394877322699448, 2.4933200673169535, 2.82032250394444, 2.4475332575493316, 3.739234378367172, 2.4297475589826694, 1.9644235372544707, 2.3632519937759864, 3.3145112065381914, 2.9543798858936556, 2.127823647920547, 2.4207658011010205, 2.038334384409869, 2.127151686306805, 2.6573962861291758, 2.178310049015443, 2.939888017232145, 2.7246326916021295, 2.486787628895753, 5.454873235365971, 5.170171483115326, 4.958301365185268, 2.871899388931318]",1.0
Clc1cc2c(cc1)C(=O)N(C2=O)c1ccccc1CCc1ccccc1,"[2.920509564550418, 3.266375093841672, 2.5105951289767763, 3.0988087085139506, 2.4577746242239717, 2.399454837577172, 2.062357547930228, 2.447607146528849, 2.3912061009892542, 3.3481306359854583, 1.8380057160828216, 3.5175307099636344, 2.9597115647352443, 2.096803274956334, 1.8913229280923471, 3.0486399457667943, 2.4970763323095597, 2.270338763825368, 3.681269158390272, 2.315841661879528, 2.5787020948328876, 1.972970821085449, 2.7660502311663397, 1.9353349010741838, 2.3833402402800417, 3.038436645750618, 2.581629576615659, 3.6491166666571853, 1.9299313263635094, 2.3664367774663564, 2.9763008572773026, 2.3385078082468986, 2.042978802471365, 2.1914245190893915, 2.7368896930781395, 2.2031864287697847, 3.5791280861392547, 2.315707910070095, 2.0155170022798323, 2.016312527287772, 2.1556196443962223, 3.194125517913133, 2.4429290498714487, 2.0720357468659185, 3.2679382740141776, 2.9662971302294334, 2.6804933543321248, 2.724172031995106, 2.5455998718782475, 3.3135270173824707]",0.0
Clc1cc2c(cc1Cl)C(=O)N(C2=O)c1ccccc1CCc1ccccc1,"[2.981478101260942, 3.2456186057760346, 2.6259193185714365, 3.0851604755267217, 2.5539641927829377, 2.578669781980423, 2.256454335245642, 2.6373857599679313, 2.578832255415484, 3.3101079197385967, 1.9618074038567141, 3.4431181691347184, 2.9549908192944563, 2.1972104169759556, 2.046312022219275, 3.0884111412589257, 2.6942777020342863, 2.4503091545669644, 3.6033055680087345, 2.51193378167059, 2.798290473436805, 2.162327285904894, 2.854631866688825, 2.103577588714966, 2.5033387968044014, 3.068750631975712, 2.668547783452002, 3.5835251522100786, 2.106026520689028, 2.4874190298902437, 2.9540425054520556, 2.5266553854905993, 2.212465491133943, 2.3001433898984454, 2.8261867799742246, 2.3667795798112423, 3.531621389525448, 2.4419195519671804, 2.1871439010831213, 2.159765352201298, 2.261865294425143, 3.174074081617123, 2.5538239082722693, 2.2355306309360308, 3.2272839266276123, 2.991272343713646, 2.9076939976721494, 2.9397729750953663, 2.763358154455981, 3.2968993055934006]",0.0
Clc1ccc(Cl)c2c1C(=O)N(C2=O)c1ccccc1CCc1ccccc1,"[2.83336995100674, 3.0760814460157233, 2.499138016564284, 2.9941761517296968, 2.423539257701256, 2.824682923267522, 2.3057439394475883, 2.924360236825613, 2.8143996989071565, 3.1944150813756553, 1.9172198036599142, 3.2949289508421082, 2.7993598521442293, 2.148806519574897, 2.097089489841107, 2.919768050113468, 2.971395436019063, 2.6496353799105474, 3.4344189461192833, 2.7416712887699335, 3.0890408337271684, 2.199052008709275, 2.7119565767483294, 2.113963455124632, 2.3978662138203735, 2.9086604624741277, 2.5287872945386782, 3.4107087001877536, 2.163395367342179, 2.532293501149481, 2.8228539902976286, 2.7407178258206977, 2.2552017168100065, 2.187266500172735, 2.6929631061024843, 2.532882152807946, 3.3902353875691977, 2.3387930735048776, 2.2329749238359975, 2.11057167900692, 2.2018094208725185, 3.045859248990478, 2.435558928592331, 2.34892005226844, 3.1014255123701515, 2.8535954199799667, 3.2543192524174556, 3.276867713378935, 3.0765567671524665, 3.180702494390985]",0.0
Cn1c(ncn1)NC(=O)N2CC[C@H](C2)c3cccc(c3)C(F)(F)F,"[2.3081322585014514, 2.6785181154674187, 2.0273476866799633, 3.5498765195687034, 1.967516777728995, 2.446103086633739, 1.837994358690951, 2.4853826629833113, 2.33038656609171, 3.5409926653045356, 1.646104919730175, 3.8491260870433335, 2.6039615435433734, 2.1384966672216277, 1.8370876941657681, 2.3977801554892357, 2.4604328586345563, 2.2228354670620782, 3.0282893293478335, 2.146358045505674, 2.49477121851855, 1.7755744392371493, 2.213381091313875, 1.6874236373260598, 1.9491408356792825, 2.4061864383301756, 2.0659104138473383, 3.0148961005347448, 1.8017653826599178, 2.6697844657294723, 2.9405448515739554, 2.2611925343300445, 1.7765039087462948, 1.7934185344783953, 2.180872168699581, 2.243888834314963, 3.5186349316245975, 1.8846904212651963, 1.7674846042219423, 1.7004597907629089, 2.0209454804520277, 3.1265131982794, 1.9707071604764184, 2.018088871660674, 3.469383167218072, 2.5045172428485456, 2.5911098156602708, 2.698257374101329, 2.4429416152453647, 3.5082880054690206]",0.0
Cn1c2cccc(c2nc1CCNc1nccc(n1)C(F)(F)F)F,"[2.150308672097722, 2.412291995208563, 1.9371087316261903, 3.3839070147158226, 1.8644111141221442, 2.8022380537593796, 1.9025441144908788, 2.892345199450205, 2.600565342342958, 3.3174276203452657, 1.6730502066045645, 3.4841273398389294, 2.399332191480154, 2.18394087051582, 1.9368728340166181, 2.2109248564575315, 2.799964837257968, 2.454304402518867, 2.682653715970498, 2.324340534782443, 2.7811867400654013, 1.8326805745771824, 2.078508487131108, 1.7331921761665587, 1.875249466742459, 2.213835408365947, 1.9368923553007336, 2.6699000761900686, 1.883778429183564, 2.8505988619884914, 2.732058840111616, 2.5075309636503222, 1.8462460721946483, 1.723586100647402, 2.059487373439207, 2.491926357499618, 3.2715789134464304, 1.8271522560917102, 1.8391164309850843, 1.698741048457241, 2.0449818197113503, 2.9132466379849222, 1.8866405860347133, 2.1728138119757574, 3.211544948492161, 2.338313600079292, 2.9322684121889067, 3.1562515600995487, 2.7468162057419976, 3.331215837854031]",0.0
Cn1ccc2cccc(CNc3cccc(c3)c3c(nnc4c(Cl)cccc34)c3ccccc3)c12,"[3.7076474538280495, 4.578162518123024, 3.0221023266409315, 4.869564727505075, 2.977094347438168, 3.3486595445283918, 2.3961043641197453, 3.415851084047603, 3.2002744167096977, 5.241971107246596, 2.2432124119553865, 5.378197056976704, 4.219455133650175, 2.882687742820293, 2.376272640254374, 3.9379301359695114, 3.389827539102951, 3.0217761064731796, 5.3484185185578585, 2.937676592373106, 3.38626611798918, 2.27328643161273, 3.434415625801018, 2.229126370751241, 2.833917077435277, 3.9679049608054227, 3.1491751380574318, 5.265492305827876, 2.310357951230901, 3.4735804916233715, 4.455474593440743, 3.1025113931388693, 2.4156881328632487, 2.60803708052148, 3.386857628099058, 3.031309153878512, 5.4703687106918, 2.7357277092835632, 2.371694133799294, 2.347783258577141, 2.8522426296924817, 4.770451126376321, 2.935084924312367, 2.696310878133929, 5.047531110468189, 4.1151530629712765, 3.570448464424775, 3.767755745880381, 3.364451832268684, 5.138710191722618]",1.0
FC(F)(F)c1ccc(/C=C/c2ccccc2N2C(=O)c3c(C2=O)c(Cl)c(Cl)c(Cl)c3Cl)cc1,"[2.6752648359630866, 3.0465923668224857, 2.399703534351448, 4.023022489548025, 2.30274479972387, 4.377485653227851, 2.738503346985187, 4.724591690800148, 4.177018817722499, 4.007230090516584, 2.078101450947742, 4.300236872049273, 2.9024226233711086, 2.561940144991876, 2.658507121375414, 2.7413681228760893, 4.64897365151916, 3.8567360314963164, 3.4866505177808826, 4.13366698368241, 4.963225142000139, 2.6016421466262774, 2.5775686543959084, 2.345334519055493, 2.331159936736283, 2.7554991060718828, 2.3656782881616834, 3.4587995496318196, 2.712890938093559, 3.4893511081882136, 3.2793723442258513, 3.9772451161510753, 2.552105330540981, 2.128640931128469, 2.546724384237629, 3.642768781811523, 3.958086301786421, 2.267461288179631, 2.5464712318542104, 2.1638002982827347, 2.428674974717328, 3.5197621005322124, 2.3361973563439036, 3.1894508451875625, 3.910318529949467, 2.8838844304580253, 5.672833711105478, 5.439856300938294, 5.149628862031655, 3.964806345824834]",1.0
FC(F)(F)c1cccc(COc2cccc(c2)c2c(Cc3ccccc3)nnc3c(Cl)cccc23)c1,"[3.707939034475748, 4.623224620264846, 3.016947198055119, 5.6094235124766065, 2.9810022528755136, 3.391397458581449, 2.3729415691320437, 3.417850091997484, 3.184825745259217, 5.803628034923963, 2.2756606626493046, 6.223327572341024, 4.355012346542848, 3.0787177764734777, 2.426260692354629, 3.948268035300367, 3.3641409848900805, 3.0261010729332893, 5.376647017129969, 2.8388920549647607, 3.3311516357759086, 2.2685414805635475, 3.4345788645690933, 2.205116420945237, 2.8299778776113262, 3.9813157475722196, 3.1591153669963177, 5.309165288198273, 2.339376837609422, 3.8163259733788135, 4.8248549459981955, 3.08413307370279, 2.3630046869974564, 2.6234362110553566, 3.372332931369418, 3.106772235712147, 5.879499415103207, 2.7187633443415358, 2.3314560869212424, 2.3253039999705596, 2.932710244871008, 5.14268748177664, 2.9246041440963313, 2.714188128632397, 5.658053943859635, 4.170894479757263, 3.4782763027108126, 3.7070886607592755, 3.2643665459169244, 5.680699909605906]",1.0
FC(c1cccc(Nc2cc(C)nc3n2nc(n3)C)c1)(F)F,"[1.9395522854098932, 2.4980416398045735, 1.6388318645637405, 3.6731616500219526, 1.5930068703568208, 2.369776166495374, 1.4953162759474803, 2.4229721790508476, 2.1454404721010185, 3.643333466956098, 1.391338447148299, 3.902141322281051, 2.488280718676801, 2.032063641570771, 1.6091152477604518, 2.058811492174825, 2.323985300426417, 2.037203591519165, 2.8868905144130768, 1.855151484276926, 2.283469079571553, 1.4423187124488654, 1.833444808107969, 1.3475293462530948, 1.5517793445540795, 2.0814356258540685, 1.6649307670517475, 2.862750158202993, 1.5287953919056496, 2.6873254081777183, 2.930945031700915, 2.0687520022758763, 1.4420035839750027, 1.4509863566581773, 1.788159634173462, 2.1219813503319793, 3.5497679241834392, 1.4989559944147643, 1.429909862894407, 1.3475876133814544, 1.836779753018961, 3.100502235092552, 1.5827525942700376, 1.81408844635452, 3.5461561367839654, 2.3340785809552593, 2.4008349647924607, 2.6300354243633963, 2.238003553567916, 3.59952568372813]",0.0
Fc1c(F)c(F)c(F)c2c1C(=O)N(C2=O)c1ccccc1CCc1ccccc1,"[2.6573909911424094, 2.8294501677622494, 2.413654385666666, 2.878468624330953, 2.3180162610444635, 3.6483964367439476, 2.6008325592612676, 3.89877286568018, 3.6037061171062756, 3.0208278555777035, 1.988257330109785, 3.0342394267049433, 2.594363259743367, 2.213785987111798, 2.4142731415339855, 2.703810457077279, 3.9255218781989916, 3.3473114274082993, 3.1240521845546345, 3.640144746928136, 4.187896382177253, 2.46140953821395, 2.57272588677471, 2.29003339332689, 2.3426265622352553, 2.6988384147543276, 2.3957711394080405, 3.1153432980647286, 2.493776366801063, 2.7910141674172624, 2.6324966958325877, 3.4691123781483126, 2.498500593270458, 2.1314797082407364, 2.5595289772283634, 3.1181548559382746, 3.169301999395051, 2.290383242623787, 2.4762028953021202, 2.1548529378551966, 2.235822030595114, 2.856814714897801, 2.3540265217342786, 2.8309942719999004, 2.9088109860448723, 2.6914162421688994, 4.621237822122915, 4.463509814532082, 4.298398395080423, 3.0342436641280215]",0.0
O=C1N(C(=O)c2c1cccc2)c1ccccc1CCc1ccccc1,"[2.7725425217640813, 2.9716573827730524, 2.4108175346434066, 2.842517841445508, 2.3583088507780667, 2.458986283187471, 2.0422900542733373, 2.5112082382747767, 2.448818144684409, 3.032923092689105, 1.8044758083769925, 3.171102633170226, 2.69914029008296, 2.022152755070769, 1.8720457908550496, 2.866126400348146, 2.564005113574441, 2.309273994922618, 3.3124237693360197, 2.3575748824781764, 2.629026645956231, 1.9508051697405788, 2.6297434094776313, 1.9265587249462433, 2.305997340180603, 2.8512426353911278, 2.47294965971946, 3.2858557885627997, 1.9060270214647195, 2.3168002208500167, 2.706066687004549, 2.381742203217656, 2.0424645454110526, 2.108175262665444, 2.623903666607088, 2.2348280337675717, 3.2419495475156204, 2.2483656896644906, 2.019926052479023, 1.9882342949257912, 2.087077782877791, 2.9121041220621042, 2.35575818005198, 2.074722094849288, 2.952597478450816, 2.739338913787683, 2.74975691885329, 2.8026635167710636, 2.6081128820652983, 3.0188141279543803]",0.0
OC(=O)Cc1ccc(COc2cccc(c2)c2c(Cc3ccccc3)cnc3c(cccc23)C(F)(F)F)cc1,"[4.156287482246914, 5.131771925983893, 3.375902313761895, 5.670325114547563, 3.345689032612606, 3.653247430686222, 2.615943663809156, 3.714663685039751, 3.45411227703905, 5.999838794403352, 2.4674099430771834, 6.423873914782241, 4.736315756746094, 3.209645456979085, 2.622160010027959, 4.430800672723651, 3.6635477178463534, 3.2730590408066176, 5.979725057279443, 3.132241065755088, 3.650964399222489, 2.4970539414372603, 3.85039943105742, 2.4330198135501675, 3.1681497919018757, 4.460594282920114, 3.550664282219647, 5.900841805624177, 2.5548315252698055, 3.9080374282761077, 5.083619027961658, 3.3390065550623667, 2.602563861921719, 2.935728395106246, 3.7752490636396905, 3.313825861006685, 6.201828023062456, 3.039152759187522, 2.5607119779560574, 2.5730167076360764, 3.1213416171716073, 5.430575032271427, 3.2741215557204155, 2.9420430526268477, 5.8522036745184405, 4.569299244477431, 3.837199499940984, 4.053247506748349, 3.5943265620729505, 5.869822964277882]",1.0
